,session,section,type,game,ref_game,move_num,player,start_row,start_col,end_row,end_col,RT,DT,winner,chosen_winner
0,001,0,,1,,1,human,1,7,1,2,0.9274784170011117,0.9730672920013603,human,
1,001,0,,1,,2,AI,1,2,1,1,,1.25,human,
2,001,0,,1,,3,human,1,1,0,0,1.0658143750006275,1.110155209000368,human,
3,001,0,,2,,1,AI,6,13,2,9,,1.25,human,
4,001,0,,2,,2,human,2,9,2,1,1.5606141250027576,1.6043223750020843,human,
5,001,0,,2,,3,AI,2,1,2,0,,1.25,human,
6,001,0,,2,,4,human,2,0,0,0,1.4103339169996616,1.4539146249990154,human,
7,001,0,,3,,1,human,5,1,2,1,0.8828419160017802,0.9269012910008314,human,
8,001,0,,3,,2,AI,2,1,2,0,,1.25,human,
9,001,0,,3,,3,human,2,0,0,0,1.169804541998019,1.2141165419998288,human,
10,001,1,,1,,1,human,7,4,4,4,0.8778222090004419,0.921683791999385,human,
11,001,1,,1,,2,AI,4,4,4,2,,1.25,human,
12,001,1,,1,,3,human,4,2,1,2,0.9811442500031262,1.0252937080003903,human,
13,001,1,,1,,4,AI,1,2,1,0,,1.25,human,
14,001,1,,1,,5,human,1,0,0,0,0.8762939999978698,0.9199963749997551,human,
15,001,1,,2,,1,AI,2,3,2,1,,1.25,AI,
16,001,1,,2,,2,human,2,1,1,1,1.028969250000955,1.073213667001255,AI,
17,001,1,,2,,3,AI,1,1,0,0,,1.25,AI,
18,001,2,mem,1,1,,,7,4,,,,4.645848708998528,,human
19,001,2,mem,2,2,,,2,3,,,,2.096388207999553,,AI
20,001,3,,1,,1,AI,3,12,3,5,,1.25,human,
21,001,3,,1,,2,human,3,5,3,4,5.589870916999644,5.633332375000464,human,
22,001,3,,1,,3,AI,3,4,3,1,,1.25,human,
23,001,3,,1,,4,human,3,1,2,1,3.6719903749981313,3.715741790998436,human,
24,001,3,,1,,5,AI,2,1,1,0,,1.25,human,
25,001,3,,1,,6,human,1,0,0,0,1.3135569170008239,1.35711687499861,human,
26,001,3,,2,,1,human,11,0,0,0,1.2154738330027612,1.259793625002203,human,
